run_id,git_sha,prompt_version,suite,eval_type,ticker,question_id,question,faithfulness,structure,correctness,analyst_logic,composite,cosine,tool_call_ok,hallucination_ok,verdict_label_consistent,elapsed_ms
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,10,0,0,5,4,0.4621,1,1,,20877
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,GOOGL,googl-combined,Give me a balanced thesis on GOOGL -- fundamentals plus technicals.,10,0,0,0,2,0.1583,1,0,,20150
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,10,0,0,0,2,0.3641,1,1,,19217
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,META,meta-combined,Should I be cautious about META based on the latest data?,10,0,0,0,2,0.1294,1,0,,26157
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,META,meta-news,What's driving recent META headlines?,10,0,0,0,2,0.3431,1,1,,19040
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,10,0,0,0,2,0.336,1,1,,19632
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,TSLA,tsla-news,What's the recent news flow around TSLA?,10,0,0,0,2,0.2887,1,1,,18884
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,JPM,jpm-fundamental,How is JPM valued versus its latest earnings?,10,0,0,0,2,0.3835,1,1,,19281
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,V,v-combined,Give me a balanced thesis on V right now.,10,5,5,4,6,0.1456,1,0,,18547
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,UNH,unh-fundamental,What is UNH's current fundamental health?,10,0,0,10,5,0.3888,1,1,,17955
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,UNH,unh-news,Are there any concerning news items on UNH lately?,10,0,0,0,2,0.3047,1,1,,20758
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,10,0,0,10,5,0.2293,1,1,,8249
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,10,0,0,0,2,0.1511,1,1,,16098
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,NVDA,conversational-off-domain-weather,What's the weather like today?,10,0,8,0,4,0.3137,1,1,,6561
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,JPM,jpm-fundamental-deepdive,Walk me through JPM's fundamentals -- valuation deep dive.,10,0,0,10,5,0.3001,1,1,,13201
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,V,v-technical-analysis,Give me a technical analysis of V -- chart setup and indicators.,10,0,0,0,2,0.3067,1,1,,6226
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,UNH,unh-news-sentiment,What's the news on UNH -- any concerning headlines?,10,0,0,10,5,0.2487,1,1,,10014
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA -- is the technical setup bullish?,10,0,0,10,5,0.1981,1,1,,5901
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,10,0,0,10,5,0.2635,1,1,,5279
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,10,0,0,10,5,0.1341,1,1,,6649
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA -- is the technical momentum supporting further upside?,10,0,0,10,5,0.27,1,0,,6219
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,AMZN,amzn-verdict-shape,Give me a thesis on AMZN -- what's the right trade action here?,10,0,0,10,5,0.2154,1,0,,6078
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA -- what does the RSI trend say about near-term momentum?,10,0,0,5,4,0.2593,1,0,,6180
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,10,0,0,10,5,0.3075,1,1,,6027
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,10,0,0,10,5,0.3281,1,1,,10144
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,JPM,jpm-quickfact-eps,What's JPM's latest EPS?,10,0,0,10,5,0.2266,1,1,,5906
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,AMZN,amzn-meta-fundamental,Compare AMZN vs META -- which has the stronger fundamental case?,10,0,0,10,5,0.2085,1,1,,6708
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,TSLA,tsla-v-technical,Compare TSLA vs V on technical momentum -- who has the stronger chart setup?,10,0,0,10,5,0.0986,1,1,,6331
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,10,0,0,10,5,0.105,1,1,,5108
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,AAPL,conversational-capability-ask,What can you actually help me with?,10,0,5,8,6,0.3782,1,1,,4503
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,AAPL,aapl-fundamental-analysis,Walk me through AAPL's fundamentals -- how is the business valued?,10,0,0,10,5,0.3474,1,1,,4973
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,AMZN,amzn-fundamental-analysis,Break down AMZN's fundamentals -- what does the earnings picture look like?,10,0,0,10,5,0.2504,1,1,,4982
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,MSFT,msft-technical-analysis,Give me a technical read on MSFT -- what do the indicators say?,10,0,0,10,5,0.257,1,1,,11095
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,GOOGL,googl-technical-deepdive,"Give me a detailed technical analysis on GOOGL -- trend, momentum, and chart setup.",10,0,0,10,5,0.231,1,1,,5251
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,TSLA,tsla-news-sentiment,What's the news on TSLA -- any notable headlines?,10,0,0,10,5,0.2435,1,1,,9952
20260527T113125Z-80df8c,b4d8e65,10bba05d07,golden,,META,meta-news-sentiment,What's the news on META right now -- anything worth flagging?,10,0,0,10,5,0.1716,1,1,,10426
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,NVDA,nvda-technical,Is NVDA overbought right now? Walk me through the technical setup.,10,0,0,0,2,0.368,1,1,,5993
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,10,0,0,0,2,0.2958,1,1,,4045
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,AAPL,aapl-fundamental,How is AAPL valued relative to its earnings?,10,0,0,10,5,0.3133,1,1,,23581
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,AAPL,aapl-technical,Where is AAPL on the price chart -- is the trend intact?,10,6,8,6,8,0.5523,1,1,,13711
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,MSFT,msft-news,What's the recent news flow around MSFT?,10,4,8,6,7,0.3394,1,0,,12315
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,10,0,0,10,5,0.24,1,1,,28184
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,GOOGL,googl-combined,Give me a balanced thesis on GOOGL -- fundamentals plus technicals.,10,10,10,10,10,0.2368,1,1,,11303
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,10,0,0,10,5,0.2367,1,1,,27415
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,META,meta-combined,Should I be cautious about META based on the latest data?,10,10,10,8,10,0.4511,1,1,,15559
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,META,meta-news,What's driving recent META headlines?,10,6,8,8,8,0.4027,1,1,,12109
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,10,0,0,10,5,0.2433,1,1,,28193
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,TSLA,tsla-news,What's the recent news flow around TSLA?,10,0,8,6,6,0.2734,1,1,,13662
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,JPM,jpm-fundamental,How is JPM valued versus its latest earnings?,10,0,0,10,5,0.2679,1,1,,27164
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,V,v-combined,Give me a balanced thesis on V right now.,10,10,10,10,10,0.3298,1,0,,9449
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,UNH,unh-fundamental,What is UNH's current fundamental health?,10,0,0,10,5,0.2177,1,1,,25462
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,UNH,unh-news,Are there any concerning news items on UNH lately?,10,6,8,8,8,0.3785,1,1,,14961
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,10,0,10,10,8,0.5139,1,1,,8673
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,10,10,8,7,9,0.3526,1,1,,38337
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,NVDA,conversational-off-domain-weather,What's the weather like today?,10,0,10,10,8,0.3402,1,1,,6328
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,JPM,jpm-fundamental-deepdive,Walk me through JPM's fundamentals -- valuation deep dive.,10,0,0,10,5,0.286,1,1,,22471
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,V,v-technical-analysis,Give me a technical analysis of V -- chart setup and indicators.,10,0,0,10,5,0.3301,1,1,,30342
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,UNH,unh-news-sentiment,What's the news on UNH -- any concerning headlines?,10,6,8,8,8,0.4308,1,1,,12867
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA -- is the technical setup bullish?,10,0,0,10,5,0.2764,1,1,,22102
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,10,0,0,10,5,0.2949,1,1,,23005
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,10,10,4,6,8,0.2648,1,0,,40161
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA -- is the technical momentum supporting further upside?,10,10,8,7,9,0.3578,1,1,,16323
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,AMZN,amzn-verdict-shape,Give me a thesis on AMZN -- what's the right trade action here?,10,10,10,8,10,0.4497,1,0,,14252
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA -- what does the RSI trend say about near-term momentum?,10,10,6,4,8,0.3712,1,1,,14761
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,10,0,5,8,6,0.4213,1,1,,6064
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,10,0,10,10,8,0.6412,1,1,,12860
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,JPM,jpm-quickfact-eps,What's JPM's latest EPS?,10,0,10,10,8,0.4323,1,1,,5751
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,AMZN,amzn-meta-fundamental,Compare AMZN vs META -- which has the stronger fundamental case?,10,10,8,8,9,0.2423,1,0,,12968
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,TSLA,tsla-v-technical,Compare TSLA vs V on technical momentum -- who has the stronger chart setup?,10,10,8,8,9,0.227,1,1,,12329
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,10,0,0,10,5,0.105,1,1,,5386
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,AAPL,conversational-capability-ask,What can you actually help me with?,10,0,8,8,6,0.3782,1,1,,6017
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,AAPL,aapl-fundamental-analysis,Walk me through AAPL's fundamentals -- how is the business valued?,10,0,0,10,5,0.2969,1,1,,22307
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,AMZN,amzn-fundamental-analysis,Break down AMZN's fundamentals -- what does the earnings picture look like?,10,0,0,10,5,0.2703,1,1,,21960
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,MSFT,msft-technical-analysis,Give me a technical read on MSFT -- what do the indicators say?,10,0,0,10,5,0.3045,1,1,,26978
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,GOOGL,googl-technical-deepdive,"Give me a detailed technical analysis on GOOGL -- trend, momentum, and chart setup.",10,0,0,10,5,0.2433,1,1,,23388
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,TSLA,tsla-news-sentiment,What's the news on TSLA -- any notable headlines?,10,8,9,8,9,0.3571,1,1,,13213
20260527T143043Z-bf61bb,b4d8e65,10bba05d07,golden,,META,meta-news-sentiment,What's the news on META right now -- anything worth flagging?,10,6,8,8,8,0.431,1,1,,13825
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,NVDA,nvda-technical,Is NVDA overbought right now? Walk me through the technical setup.,10,6,8,4,7,0.553,1,1,,7966
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,10,6,8,6,8,0.5034,1,1,,3465
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,AAPL,aapl-fundamental,How is AAPL valued relative to its earnings?,10,6,8,7,8,0.4499,1,1,,47220
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,AAPL,aapl-technical,Where is AAPL on the price chart -- is the trend intact?,10,0,8,7,6,0.535,1,0,,12533
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,MSFT,msft-news,What's the recent news flow around MSFT?,10,0,8,0,4,0.3218,1,1,,29247
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,10,2,8,7,7,0.3917,1,1,,37298
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,GOOGL,googl-combined,Give me a balanced thesis on GOOGL -- fundamentals plus technicals.,10,10,10,10,10,0.2995,1,0,,34474
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,10,5,8,7,8,0.416,1,0,,47215
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,META,meta-combined,Should I be cautious about META based on the latest data?,10,10,10,10,10,0.4092,1,0,,38406
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,META,meta-news,What's driving recent META headlines?,10,0,8,0,4,0.351,1,1,,26660
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,10,2,8,7,7,0.477,1,1,,42029
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,TSLA,tsla-news,What's the recent news flow around TSLA?,10,0,8,0,4,0.3498,1,1,,19875
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,JPM,jpm-fundamental,How is JPM valued versus its latest earnings?,10,6,8,7,8,0.4774,1,0,,29191
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,V,v-combined,Give me a balanced thesis on V right now.,10,10,10,10,10,0.3472,1,0,,13071
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,UNH,unh-fundamental,What is UNH's current fundamental health?,10,6,8,8,8,0.4939,1,0,,14964
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,UNH,unh-news,Are there any concerning news items on UNH lately?,10,4,8,6,7,0.3123,1,1,,15021
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,10,0,10,10,8,0.4625,1,1,,16113
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,10,10,8,8,9,0.408,1,1,,24799
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,NVDA,conversational-off-domain-weather,What's the weather like today?,10,0,10,10,8,0.4702,1,1,,6233
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,JPM,jpm-fundamental-deepdive,Walk me through JPM's fundamentals -- valuation deep dive.,10,4,8,8,8,0.4836,1,0,,14240
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,V,v-technical-analysis,Give me a technical analysis of V -- chart setup and indicators.,10,6,8,8,8,0.606,1,1,,13674
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,UNH,unh-news-sentiment,What's the news on UNH -- any concerning headlines?,10,6,8,8,8,0.3842,1,1,,13897
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA -- is the technical setup bullish?,10,6,8,8,8,0.498,1,1,,14269
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,10,6,8,8,8,0.527,1,1,,15344
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,10,10,8,7,9,0.2425,1,1,,21283
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA -- is the technical momentum supporting further upside?,10,10,8,6,8,0.4622,1,1,,26203
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,AMZN,amzn-verdict-shape,Give me a thesis on AMZN -- what's the right trade action here?,10,10,10,10,10,0.4977,1,0,,17855
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA -- what does the RSI trend say about near-term momentum?,10,10,8,7,9,0.4067,1,1,,34985
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,,,,,,0.0,0,0,,18850
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,10,10,0,7,7,0.466,1,1,,50815
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,JPM,jpm-quickfact-eps,What's JPM's latest EPS?,,,,,,0.0,0,0,,17963
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,AMZN,amzn-meta-fundamental,Compare AMZN vs META -- which has the stronger fundamental case?,10,10,8,8,9,0.3336,1,1,,22312
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,TSLA,tsla-v-technical,Compare TSLA vs V on technical momentum -- who has the stronger chart setup?,10,10,6,4,8,0.3188,1,1,,19687
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,10,0,0,10,5,0.105,1,1,,5729
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,AAPL,conversational-capability-ask,What can you actually help me with?,10,0,5,8,6,0.3153,1,1,,4985
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,AAPL,aapl-fundamental-analysis,Walk me through AAPL's fundamentals -- how is the business valued?,10,8,9,8,9,0.5455,1,0,,8998
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,AMZN,amzn-fundamental-analysis,Break down AMZN's fundamentals -- what does the earnings picture look like?,10,8,9,9,9,0.4493,1,0,,12645
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,MSFT,msft-technical-analysis,Give me a technical read on MSFT -- what do the indicators say?,8,9,6,5,7,0.4238,1,0,,52368
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,GOOGL,googl-technical-deepdive,"Give me a detailed technical analysis on GOOGL -- trend, momentum, and chart setup.",10,8,8,8,8,0.4039,1,1,,15225
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,TSLA,tsla-news-sentiment,What's the news on TSLA -- any notable headlines?,8,10,4,6,7,0.511,1,1,,53994
20260606T034933Z-95bca9,d4ad5f5,2689f49b72,golden,structured,META,meta-news-sentiment,What's the news on META right now -- anything worth flagging?,10,8,6,4,7,0.4421,1,1,,69544
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,NVDA,nvda-technical,Is NVDA overbought right now? Walk me through the technical setup.,10,6,8,4,7,0.5168,1,1,,6742
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,10,2,8,7,7,0.4036,1,1,,3202
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,AAPL,aapl-fundamental,How is AAPL valued relative to its earnings?,10,6,8,6,8,0.4296,1,0,,30254
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,AAPL,aapl-technical,Where is AAPL on the price chart -- is the trend intact?,10,6,8,6,8,0.5361,1,1,,14296
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,MSFT,msft-news,What's the recent news flow around MSFT?,10,2,8,6,6,0.365,1,1,,12335
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,10,6,8,8,8,0.4109,1,1,,14676
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,GOOGL,googl-combined,Give me a balanced thesis on GOOGL -- fundamentals plus technicals.,10,10,10,10,10,0.3175,1,1,,18512
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,10,2,8,6,6,0.346,1,0,,12544
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,META,meta-combined,Should I be cautious about META based on the latest data?,10,10,10,10,10,0.4501,1,1,,16928
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,META,meta-news,What's driving recent META headlines?,10,2,8,6,6,0.4059,1,1,,14770
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,10,2,6,6,6,0.4616,1,1,,14939
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,TSLA,tsla-news,What's the recent news flow around TSLA?,10,4,8,6,7,0.3248,1,0,,14888
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,JPM,jpm-fundamental,How is JPM valued versus its latest earnings?,10,4,8,6,7,0.4128,1,0,,13158
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,V,v-combined,Give me a balanced thesis on V right now.,10,10,10,10,10,0.4294,1,0,,14862
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,UNH,unh-fundamental,What is UNH's current fundamental health?,10,6,8,8,8,0.4696,1,0,,13975
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,UNH,unh-news,Are there any concerning news items on UNH lately?,10,4,8,6,7,0.4497,1,1,,12877
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,10,0,10,10,8,0.4625,1,1,,13446
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,10,10,8,8,9,0.3927,1,1,,19864
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,NVDA,conversational-off-domain-weather,What's the weather like today?,10,0,10,10,8,0.4295,1,1,,5660
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,JPM,jpm-fundamental-deepdive,Walk me through JPM's fundamentals -- valuation deep dive.,10,2,6,6,6,0.4908,1,0,,13124
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,V,v-technical-analysis,Give me a technical analysis of V -- chart setup and indicators.,10,8,9,8,9,0.6127,1,1,,14020
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,UNH,unh-news-sentiment,What's the news on UNH -- any concerning headlines?,10,4,8,6,7,0.3857,1,1,,14117
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA -- is the technical setup bullish?,10,4,8,6,7,0.5283,1,1,,14400
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,10,6,8,8,8,0.486,1,1,,13432
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,10,10,8,8,9,0.3172,1,1,,20827
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA -- is the technical momentum supporting further upside?,10,10,7,4,8,0.4811,1,1,,15690
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,AMZN,amzn-verdict-shape,Give me a thesis on AMZN -- what's the right trade action here?,10,10,10,10,10,0.4878,1,0,,16086
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA -- what does the RSI trend say about near-term momentum?,10,8,8,8,8,0.5208,1,1,,14082
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,10,0,10,10,8,0.461,1,0,,12363
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,10,0,10,10,8,0.6081,1,1,,52126
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,JPM,jpm-quickfact-eps,What's JPM's latest EPS?,10,0,10,10,8,0.4323,1,1,,12421
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,AMZN,amzn-meta-fundamental,Compare AMZN vs META -- which has the stronger fundamental case?,10,10,10,10,10,0.364,1,1,,19504
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,TSLA,tsla-v-technical,Compare TSLA vs V on technical momentum -- who has the stronger chart setup?,10,10,10,10,10,0.337,1,1,,19337
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,10,0,0,10,5,0.105,1,1,,4906
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,AAPL,conversational-capability-ask,What can you actually help me with?,10,0,5,8,6,0.3333,1,1,,6010
